game_length,mmr,result,server,team_1,team_2,timestamp
16m 21s,,Defeat,na,"Shen,Ekko,Akali,Aphelios,Rakan","Lulu,Kha'Zix,Kassadin,Miss Fortune,Janna",2020-10-16 12:45:34
27m 56s,,Defeat,eune,"Malphite,Graves,Xerath,Lucian,Pyke","Riven,Evelynn,Lux,Draven,Lulu",2020-10-06 16:48:48
20m 12s,,Victory,eune,"Yasuo,Evelynn,Xerath,Kalista,Pantheon","Kennen,Kha'Zix,Orianna,Samira,Leona",2020-10-07 23:38:21
31m 30s,,Victory,eune,"Irelia,Shyvana,Talon,Vayne,Lulu","Camille,Hecarim,Vel'Koz,Senna,Janna",2020-10-14 04:43:24
21m 24s,,Defeat,eune,"Jax,Kha'Zix,Ryze,Ezreal,Thresh","Kayle,Nunu & Willump,Katarina,Vayne,Janna",2020-10-15 03:55:11
16m 21s,,Victory,na,"Kassadin,Graves,Maokai,Kalista,Pantheon","Vladimir,Kindred,Talon,Ezreal,Rakan",2020-10-16 12:16:21
20m 12s,,Victory,eune,"Tryndamere,Zac,Xerath,Tristana,Alistar","Camille,Nidalee,Irelia,Caitlyn,Janna",2020-10-07 22:47:23
21m 24s,,Defeat,eune,"Singed,Graves,Katarina,Ezreal,Sett","Kayle,Elise,Fiora,Samira,Leona",2020-10-15 02:35:25
16m 21s,,Defeat,na,"Malphite,Kindred,Ziggs,Samira,Sett","Jax,Gragas,Qiyana,Swain,Alistar",2020-10-16 11:12:39
21m 24s,,Defeat,eune,"Camille,Evelynn,Zed,Ashe,Taliyah","Malphite,Kha'Zix,Viktor,Samira,Bard",2020-10-14 08:24:44
21m 24s,,Defeat,eune,"Fiora,Shyvana,Orianna,Vayne,Braum","Malphite,Zac,Kassadin,Samira,Janna",2020-10-14 07:30:37
16m 21s,,Defeat,na,"Pyke,Lillia,Camille,Jhin,Thresh","Vladimir,Rengar,Qiyana,Swain,Rakan",2020-10-16 10:41:08
21m 1s,,Victory,na,"Fiora,Kindred,Akali,Caitlyn,Zilean","Lucian,Lillia,Irelia,Jhin,Karma",2020-10-16 14:21:29
27m 34s,,Victory,na,"Lucian,Kayn,Syndra,Swain,Leona","Singed,Cho'Gath,Akali,Ezreal,Bard",2020-10-16 11:45:37
21m 24s,,Defeat,eune,"Renekton,Zac,Sylas,Miss Fortune,Yuumi","Singed,Nunu & Willump,Talon,Caitlyn,Janna",2020-10-13 05:10:31
21m 24s,,Defeat,eune,"Malphite,Nidalee,Talon,Yasuo,Sona","Fiora,Ivern,Ryze,Vayne,Janna",2020-10-12 01:35:48
16m 21s,,Defeat,na,"Sylas,Nidalee,Jayce,Samira,Pantheon","Malphite,Graves,Kassadin,Swain,Alistar",2020-10-14 14:33:55
21m 1s,,Defeat,na,"Camille,Hecarim,Orianna,Senna,Gragas","Jax,Lee Sin,LeBlanc,Ezreal,Taric",2020-10-16 13:22:54
27m 34s,,Defeat,na,"Pyke,Lillia,Camille,Jhin,Thresh","Vladimir,Rengar,Qiyana,Swain,Rakan",2020-10-16 10:41:08
21m 24s,,Defeat,eune,"Ornn,Nunu & Willump,Veigar,Karthus,Senna","Yorick,Kindred,Syndra,Ezreal,Zilean",2020-10-11 04:35:27
16m 21s,,Defeat,na,"Gangplank,Graves,Ekko,Ashe,Rakan","Pyke,Gragas,Sylas,Swain,Pantheon",2020-10-14 13:48:10
30m 3s,,Victory,eune,"Kennen,Evelynn,Irelia,Lucian,Neeko","Olaf,Lee Sin,Orianna,Jhin,Nami",2020-10-16 01:07:34
32m 3s,,Defeat,na,"Malphite,Fiddlesticks,Talon,Ashe,Pantheon","Tryndamere,Elise,Akali,Draven,Leona",2020-10-16 11:49:52
21m 1s,,Defeat,na,"Shen,Ekko,Akali,Aphelios,Rakan","Lulu,Kha'Zix,Kassadin,Miss Fortune,Janna",2020-10-16 12:45:34
27m 34s,,Victory,na,"Aatrox,Kha'Zix,Syndra,Draven,Thresh","Camille,Shen,Pyke,Caitlyn,Morgana",2020-10-16 10:15:37
16m 21s,,Victory,na,"Fiora,Shaco,Qiyana,Swain,Lux","Camille,Nidalee,Pyke,Senna,Pantheon",2020-10-14 13:02:39
30m 3s,,Defeat,eune,"Darius,Nunu & Willump,Azir,Ashe,Lulu","Tryndamere,Kha'Zix,Corki,Draven,Janna",2020-10-16 00:30:55
21m 1s,,Defeat,na,"Tryndamere,Gragas,Yasuo,Senna,Janna","Jax,Nidalee,Lillia,Ashe,Lulu",2020-10-16 10:53:59
27m 34s,,Victory,na,"Jax,Qiyana,Sylas,Syndra,Alistar","Veigar,Nidalee,Sett,Ashe,Leona",2020-10-16 09:29:56
30m 3s,,Victory,eune,"Renekton,Volibear,Cassiopeia,Ezreal,Pantheon","Kennen,Ivern,Talon,Samira,Yuumi",2020-10-15 23:34:09
24m 7s,,Defeat,na,"Jax,Karthus,Nunu & Willump,Jhin,Nautilus","Camille,Kayn,Annie,Ezreal,Pantheon",2020-10-12 06:54:39
21m 1s,,Defeat,na,"Aatrox,Kha'Zix,Syndra,Draven,Thresh","Camille,Shen,Pyke,Caitlyn,Morgana",2020-10-16 10:15:37
27m 34s,,Victory,na,"Zilean,Master Yi,Lux,Senna,Taric","Maokai,Nidalee,Zoe,Jhin,Nautilus",2020-10-16 08:15:58
30m 3s,,Defeat,eune,"Malphite,Shyvana,Ahri,Jhin,Taliyah","Sylas,Kayn,Talon,Xayah,Janna",2020-10-15 22:45:10
24m 7s,,Defeat,na,"Malphite,Karthus,Lucian,Draven,Pantheon","Sylas,Lillia,Jayce,Ashe,Karma",2020-10-12 06:07:24
21m 1s,,Victory,na,"Jax,Qiyana,Sylas,Syndra,Alistar","Veigar,Nidalee,Sett,Ashe,Leona",2020-10-16 09:29:56
27m 34s,,Victory,na,"Renekton,Nidalee,Samira,Tristana,Nautilus","Camille,Master Yi,Taric,Ezreal,Morgana",2020-10-16 07:35:52
30m 3s,,Victory,eune,"Tryndamere,Vi,Ryze,Ashe,Lulu","Fiora,Karthus,Yone,Jhin,Bard",2020-10-15 22:02:02
21m 21s,,Defeat,eune,"Sett,Ekko,Talon,Samira,Yuumi","Singed,Vi,Veigar,Kog'Maw,Taric",2020-10-15 04:27:25
24m 7s,,Defeat,na,"Renekton,Ekko,Irelia,Samira,Leona","Camille,Olaf,Sylas,Swain,Taric",2020-10-09 05:20:15
21m 1s,,Defeat,na,"Shen,Lee Sin,Kassadin,Samira,Pantheon","Gangplank,Nidalee,Yasuo,Miss Fortune,Braum",2020-10-16 08:52:22
27m 34s,,Defeat,na,"Ornn,Gragas,Tristana,Ashe,Pantheon","Jayce,Graves,Viktor,Cassiopeia,Thresh",2020-10-16 06:49:20
27m 34s,,Defeat,na,"Camille,Nidalee,Sylas,Ashe,Pantheon","Riven,Graves,Orianna,Senna,Thresh",2020-10-16 05:58:42
30m 3s,,Defeat,eune,"Camille,Nidalee,Cho'Gath,Xayah,Bard","Azir,Graves,Zed,Vayne,Lulu",2020-10-15 21:06:45
30m 3s,,Defeat,eune,"Wukong,Graves,Ekko,Lucian,Thresh","Camille,Kha'Zix,Orianna,Vayne,Lulu",2020-10-15 19:05:06
21m 21s,,Defeat,eune,"Singed,Kayn,Zed,Karthus,Janna","Talon,Fiddlesticks,Veigar,Caitlyn,Lulu",2020-10-14 01:24:07
24m 7s,,Defeat,na,"Poppy,Kindred,Zoe,Kalista,Pantheon","Jax,Nidalee,Karthus,Yone,Senna",2020-10-08 06:51:30
21m 1s,,Defeat,na,"Camille,Volibear,Galio,Ashe,Blitzcrank","Fiora,Kindred,Sylas,Miss Fortune,Thresh",2020-10-16 07:04:49
21m 1s,,Defeat,na,"Akali,Graves,Zed,Cassiopeia,Thresh","Teemo,Lee Sin,Vladimir,Miss Fortune,Galio",2020-10-16 06:37:18
27m 34s,,Defeat,na,"Lucian,Fiddlesticks,Akali,Senna,Gragas","Yasuo,Sejuani,Sylas,Syndra,Alistar",2020-10-16 05:21:27
30m 3s,,Defeat,eune,"Malphite,Volibear,Ahri,Jinx,Lulu","Sylas,Master Yi,Taric,Garen,Alistar",2020-10-15 08:08:49
15m 52s,,Victory,na,"Darius,Lillia,Galio,Senna,Sett","Malphite,Graves,Syndra,Ezreal,Janna",2020-10-14 11:31:45
21m 21s,,Defeat,eune,"Kayle,Vi,Xerath,Ashe,Nautilus","Yasuo,Nidalee,Katarina,Draven,Lux",2020-10-13 01:25:19
24m 7s,,Defeat,na,"Jayce,Ekko,Yone,Veigar,Morgana","Wukong,Kha'Zix,Zoe,Ashe,Thresh",2020-10-08 06:25:21
24m 7s,,Defeat,na,"Gnar,Nidalee,Ahri,Jhin,Sett","Renekton,Graves,Katarina,Ezreal,Nautilus",2020-10-08 05:16:02
21m 1s,,Defeat,na,"Kennen,Lillia,Lucian,Ezreal,Gragas","Sylas,Evelynn,Jayce,Kai'Sa,Pantheon",2020-10-15 14:35:09
27m 34s,,Victory,na,"Akali,Kayn,Yasuo,Jhin,Janna","Riven,Gragas,Galio,Pyke,Sett",2020-10-15 11:08:48
28m 33s,,Victory,na,"Volibear,Karthus,Pyke,Senna,Nautilus","Jax,Graves,Cassiopeia,Samira,Pantheon",2020-10-15 08:33:24
27m 47s,,Victory,na,"Gangplank,Lillia,Orianna,Ezreal,Pantheon","Tryndamere,Fiddlesticks,Irelia,Jhin,Tahm Kench",2020-10-16 12:40:09
30m 3s,,Victory,eune,"Lucian,Hecarim,Syndra,Samira,Thresh","Tryndamere,Zac,Vladimir,Kalista,Taric",2020-10-15 05:00:49
30m 3s,,Victory,eune,"Pyke,Shaco,Akali,Lucian,Karma","Riven,Elise,Cassiopeia,Orianna,Braum",2020-10-15 04:23:14
15m 52s,,Victory,na,"Darius,Kayn,Twisted Fate,Ezreal,Yuumi","Singed,Graves,Pyke,Veigar,Janna",2020-10-14 10:44:33
15m 52s,,Defeat,na,"Jayce,Ekko,Qiyana,Jhin,Thresh","Darius,Kha'Zix,Akali,Draven,Karma",2020-10-14 10:05:18
24m 7s,,Defeat,na,"Irelia,Ekko,Syndra,Twitch,Rakan","Jayce,Amumu,Kindred,Ezreal,Bard",2020-10-08 03:15:49
24m 7s,,Defeat,na,"Galio,Kha'Zix,Kennen,Jhin,Sett","Lulu,Hecarim,Sylas,Senna,Thresh",2020-10-08 02:43:17
28m 33s,,Victory,na,"Pyke,Nidalee,Vladimir,Caitlyn,Bard","Akali,Graves,Kassadin,Aphelios,Morgana",2020-10-15 07:42:23
27m 47s,,Defeat,na,"Volibear,Hecarim,Katarina,Miss Fortune,Pantheon","Riven,Nidalee,Yone,Ezreal,Tahm Kench",2020-10-14 06:58:49
15m 52s,,Victory,na,"Ornn,Rek'Sai,Fizz,Miss Fortune,Leona","Darius,Lillia,Qiyana,Samira,Lulu",2020-10-14 06:47:56
24m 7s,,Defeat,na,"Lucian,Lillia,Ziggs,Yone,Janna","Jax,Nidalee,Irelia,Caitlyn,Lux",2020-10-08 02:12:33
24m 7s,,Defeat,na,"Camille,Ivern,Qiyana,Kai'Sa,Leona","Jayce,Ekko,Pantheon,Ashe,Zilean",2020-10-06 10:59:41
31m 36s,,Victory,eune,"Ornn,Hecarim,Lulu,Twitch,Taric","Sylas,Olaf,Lucian,Kog'Maw,Janna",2020-10-16 02:04:12
28m 33s,,Victory,na,"Corki,Evelynn,Qiyana,Jhin,Thresh","Akali,Lee Sin,Neeko,Senna,Nautilus",2020-10-15 06:56:34
28m 33s,,Victory,na,"Sett,Lee Sin,Akali,Samira,Alistar","Camille,Lillia,Syndra,Lucian,Thresh",2020-10-15 06:25:23
27m 47s,,Victory,na,"Shen,Nunu & Willump,Lux,Miss Fortune,Pyke","Camille,Lillia,Akali,Ezreal,Janna",2020-10-14 06:16:15
15m 52s,,Defeat,na,"Kennen,Graves,Qiyana,Taliyah,Nautilus","Darius,Nidalee,Ekko,Ashe,Tahm Kench",2020-10-14 06:08:57
31m 36s,,Victory,eune,"Kayle,Zac,Xerath,Caitlyn,Morgana","Irelia,Evelynn,Talon,Jhin,Lux",2020-10-13 00:45:57
31m 36s,,Defeat,eune,"Camille,Karthus,Lucian,Jhin,Karma","Akali,Kha'Zix,Sett,Senna,Leona",2020-10-12 04:19:00
21m 24s,,Defeat,eune,"Riven,Elise,Twisted Fate,Jhin,Thresh","Teemo,Xin Zhao,Kassadin,Caitlyn,Morgana",2020-10-16 06:43:18
28m 33s,,Defeat,na,"Sett,Nidalee,LeBlanc,Jhin,Morgana","Camille,Sejuani,Galio,Ashe,Brand",2020-10-13 07:24:52
28m 33s,,Defeat,na,"Maokai,Hecarim,Lucian,Jinx,Lulu","Shen,Ekko,Orianna,Samira,Thresh",2020-10-13 06:31:59
28m 12s,,Defeat,eune,"Gragas,Graves,Yone,Caitlyn,Karma","Jax,Lillia,Vladimir,Ezreal,Janna",2020-10-15 23:13:02
27m 47s,,Defeat,na,"Jax,Ekko,Vladimir,Jhin,Rakan","Gragas,Graves,Sett,Caitlyn,Morgana",2020-10-13 14:38:53
15m 52s,,Victory,na,"Sett,Nidalee,Zoe,Jinx,Lulu","Renekton,Graves,Sylas,Draven,Nami",2020-10-14 05:26:27
15m 52s,,Victory,na,"Darius,Volibear,Diana,Caitlyn,Karma","Vladimir,Rengar,Galio,Jinx,Nami",2020-10-14 04:49:33
31m 36s,,Victory,eune,"Renekton,Kayn,Vladimir,Ezreal,Yuumi","Akali,Shaco,Ryze,Miss Fortune,Bard",2020-10-12 03:34:13
21m 24s,,Defeat,eune,"Irelia,Elise,Kled,Caitlyn,Pyke","Kayle,Lillia,Talon,Vayne,Lulu",2020-10-15 06:47:49
28m 33s,,Victory,na,"Ornn,Graves,Sylas,Jhin,Janna","Fiora,Evelynn,Qiyana,Caitlyn,Nautilus",2020-10-11 09:36:47
31m 3s,,Defeat,eune,"Riven,Kindred,Orianna,Karthus,Janna","Malphite,Elise,Zed,Senna,Soraka",2020-10-16 03:14:42
18m 43s,,Defeat,na,"Malphite,Hecarim,Annie,Caitlyn,Karma","Lucian,Nidalee,Mordekaiser,Aphelios,Rakan",2020-10-16 12:30:31
28m 12s,,Defeat,eune,"Maokai,Nidalee,Zed,Ashe,Vel'Koz","Yasuo,Lillia,Lucian,Senna,Morgana",2020-10-12 01:14:34
27m 47s,,Victory,na,"Irelia,Nidalee,Syndra,Caitlyn,Pyke","Fiora,Sejuani,Corki,Ashe,Bard",2020-10-12 08:45:07
15m 52s,,Defeat,na,"Shen,Nunu & Willump,Neeko,Jhin,Rumble","Volibear,Kayn,Annie,Sona,Soraka",2020-10-14 04:07:16
15m 52s,,Victory,na,"Darius,Rengar,Sylas,Kai'Sa,Lulu","Renekton,Gragas,Orianna,Ezreal,Alistar",2020-10-13 15:20:02
21m 24s,,Defeat,eune,"Vladimir,Nunu & Willump,Jax,Diana,Renekton","Sett,Hecarim,Kassadin,Jhin,Janna",2020-10-15 05:57:49
28m 33s,,Victory,na,"Akali,Olaf,Malphite,Jhin,Thresh","Wukong,Nidalee,Twisted Fate,Jinx,Tahm Kench",2020-10-11 08:49:50
31m 3s,,Victory,eune,"Malphite,Fiddlesticks,Yasuo,Ezreal,Thresh","Riven,Evelynn,Kayn,Talon,Yuumi",2020-10-15 01:28:40
28m 3s,,Victory,na,"Malphite,Ivern,Orianna,Miss Fortune,Janna","Darius,Kha'Zix,Kennen,Kai'Sa,Pyke",2020-10-15 16:59:00
18m 43s,,Defeat,na,"Sylas,Rengar,Diana,Tahm Kench,Senna","Riven,Jarvan IV,Yone,Ziggs,Rakan",2020-10-15 12:23:10
18m 43s,,Defeat,na,"Urgot,Shyvana,Sett,Senna,Karma","Volibear,Nidalee,Yone,Ashe,Rakan",2020-10-15 11:14:02
28m 12s,,Defeat,eune,"Kennen,Hecarim,Talon,Syndra,Blitzcrank","Irelia,Fiddlesticks,Yone,Ezreal,Soraka",2020-10-12 00:32:13
28m 12s,,Defeat,eune,"Singed,Xin Zhao,Katarina,Aphelios,Alistar","Volibear,Zac,Ryze,Miss Fortune,Bard",2020-10-11 23:35:01
15m 52s,,Victory,na,"Darius,Nidalee,Twisted Fate,Senna,Sett","Jayce,Rengar,Neeko,Sivir,Janna",2020-10-13 14:36:38
21m 24s,,Defeat,eune,"Jax,Kha'Zix,Ryze,Ezreal,Thresh","Kayle,Nunu & Willump,Katarina,Vayne,Janna",2020-10-15 03:55:11
21m 24s,,Defeat,eune,"Singed,Graves,Katarina,Ezreal,Sett","Kayle,Elise,Fiora,Samira,Leona",2020-10-15 02:35:25
28m 33s,,Victory,na,"Yasuo,Nidalee,Sylas,Jhin,Alistar","Wukong,Lillia,Shen,Samira,Leona",2020-10-09 07:09:01
28m 33s,,Victory,na,"Maokai,Nidalee,Wukong,Jhin,Thresh","Shen,Karthus,Zed,Twitch,Lulu",2020-10-09 06:48:45
31m 3s,,Defeat,eune,"Sion,Ekko,Zoe,Senna,Sett","Teemo,Rek'Sai,Katarina,Jinx,Leona",2020-10-13 23:59:33
28m 3s,,Defeat,na,"Lucian,Lee Sin,Kennen,Samira,Leona","Sylas,Graves,Syndra,Senna,Alistar",2020-10-15 15:58:28
28m 3s,,Defeat,na,"Akali,Kayn,Galio,Veigar,Pantheon","Ryze,Kha'Zix,Lucian,Syndra,Pyke",2020-10-15 14:57:36
18m 43s,,Defeat,na,"Camille,Lillia,Qiyana,Ezreal,Rakan","Vladimir,Graves,Irelia,Swain,Alistar",2020-10-15 10:37:17
18m 43s,,Defeat,na,"Shen,Master Yi,Taric,Ashe,Rakan","Singed,Lillia,Qiyana,Miss Fortune,Janna",2020-10-12 11:09:47
28m 12s,,Victory,eune,"Malphite,Shyvana,Yasuo,Ezreal,Soraka","Gnar,Lillia,Talon,Aphelios,Senna",2020-10-11 23:11:36
28m 12s,,Defeat,eune,"Sett,Elise,Zed,Yasuo,Lulu","Rumble,Lee Sin,Lucian,Talon,Soraka",2020-10-11 22:38:29
21m 24s,,Defeat,eune,"Camille,Evelynn,Zed,Ashe,Taliyah","Malphite,Kha'Zix,Viktor,Samira,Bard",2020-10-14 08:24:44
21m 24s,,Defeat,eune,"Fiora,Shyvana,Orianna,Vayne,Braum","Malphite,Zac,Kassadin,Samira,Janna",2020-10-14 07:30:37
31m 3s,,Defeat,eune,"Darius,Lillia,Xerath,Vayne,Janna","Shen,Sett,Corki,Jhin,Yuumi",2020-10-12 20:45:52
31m 3s,,Defeat,eune,"Malphite,Nidalee,Camille,Ashe,Sona","Vladimir,Elise,Yasuo,Senna,Alistar",2020-10-11 23:07:57
28m 3s,,Victory,na,"Volibear,Lillia,Syndra,Ashe,Janna","Irelia,Kayn,Sylas,Caitlyn,Zilean",2020-10-15 13:58:27
18m 43s,,Defeat,na,"Jayce,Graves,Cassiopeia,Ashe,Rakan","Volibear,Nidalee,Lucian,Jhin,Thresh",2020-10-12 09:19:21
18m 43s,,Defeat,na,"Shen,Graves,Neeko,Ezreal,Rakan","Singed,Kindred,Syndra,Senna,Pantheon",2020-10-10 14:03:51
28m 12s,,Victory,eune,"Darius,Kha'Zix,Viktor,Lucian,Soraka","Malphite,Rek'Sai,Yasuo,Swain,Leona",2020-10-11 22:01:16
28m 12s,,Defeat,eune,"Swain,Evelynn,Talon,Miss Fortune,Nami","Volibear,Kayn,Yone,Ezreal,Soraka",2020-10-10 23:47:55
21m 24s,,Defeat,eune,"Fiora,Graves,Irelia,Vayne,Lulu","Kayle,Nidalee,Yasuo,Jinx,Thresh",2020-10-13 06:29:13
31m 3s,,Victory,eune,"Renekton,Rek'Sai,Katarina,Caitlyn,Morgana","Ornn,Nidalee,Lucian,Jhin,Alistar",2020-10-11 22:27:34
31m 3s,,Defeat,eune,"Camille,Kha'Zix,Cassiopeia,Ezreal,Soraka","Rengar,Rek'Sai,Diana,Miss Fortune,Karma",2020-10-10 21:09:18
28m 3s,,Defeat,na,"Fiora,Evelynn,Qiyana,Caitlyn,Karma","Lucian,Fiddlesticks,Galio,Ashe,Sona",2020-10-15 13:20:42
15m 36s,,Victory,na,"Malphite,Ekko,Twisted Fate,Kalista,Morgana","Fiora,Olaf,Orianna,Jhin,Karma",2020-10-13 08:19:13
31m 3s,,Defeat,eune,"Teemo,Kindred,Lissandra,Jinx,Morgana","Renekton,Elise,Zed,Miss Fortune,Yuumi",2020-10-09 21:18:37
31m 3s,,Victory,eune,"Jayce,Rek'Sai,Orianna,Ezreal,Morgana","Malphite,Kindred,Fizz,Samira,Janna",2020-10-08 22:12:42
28m 3s,,Victory,na,"Camille,Lillia,Ziggs,Lucian,Tahm Kench","Poppy,Gragas,Pyke,Miss Fortune,Nautilus",2020-10-15 12:05:44
28m 3s,,Victory,na,"Vayne,Nidalee,Orianna,Aphelios,Thresh","Shen,Lee Sin,Syndra,Jhin,Nautilus",2020-10-14 17:18:16
15m 36s,,Defeat,na,"Orianna,Kha'Zix,Shen,Samira,Lulu","Cassiopeia,Lee Sin,Ekko,Tristana,Leona",2020-10-13 07:45:58
15m 55s,,Victory,na,"Camille,Graves,Orianna,Veigar,Pantheon","Tristana,Lee Sin,Swain,Mordekaiser,Sett",2020-10-06 14:52:18
27m 49s,,Defeat,na,"Vladimir,Rek'Sai,Ezreal,Lucian,Pantheon","Renekton,Graves,Rumble,Jhin,Bard",2020-10-16 09:09:13
31m 3s,,Defeat,eune,"Camille,Master Yi,Syndra,Jhin,Thresh","Ornn,Rek'Sai,Kassadin,Lucian,Lulu",2020-10-07 20:37:59
28m 3s,,Defeat,na,"Ryze,Graves,Karma,Jhin,Pantheon","Poppy,Karthus,Orianna,Miss Fortune,Blitzcrank",2020-10-14 16:29:59
28m 3s,,Defeat,na,"Irelia,Hecarim,Malphite,Jhin,Bard","Volibear,Graves,Ahri,Heimerdinger,Maokai",2020-10-14 15:19:06
15m 36s,,Defeat,na,"Tryndamere,Lee Sin,Akali,Ezreal,Bard","Olaf,Kha'Zix,Karthus,Kalista,Rakan",2020-10-11 05:54:25
15m 55s,,Defeat,na,"Jayce,Graves,Syndra,Veigar,Leona","Shen,Nidalee,Annie,Ashe,Braum",2020-10-06 14:22:59
15m 55s,,Defeat,na,"Tryndamere,Lillia,Katarina,Ezreal,Pantheon","Wukong,Graves,Lulu,Veigar,Taric",2020-10-06 13:31:08
27m 49s,,Defeat,na,"Anivia,Kha'Zix,Rumble,Ashe,Karma","Volibear,Lillia,Ryze,Ezreal,Yuumi",2020-10-12 19:54:28
45m 17s,,Defeat,na,"Camille,Lillia,Qiyana,Ezreal,Rakan","Vladimir,Graves,Irelia,Swain,Alistar",2020-10-15 10:37:17
28m 3s,,Defeat,na,"Sylas,Kindred,Zoe,Ashe,Pantheon","Shen,Kayn,Orianna,Jhin,Sett",2020-10-14 14:40:01
15m 36s,,Defeat,na,"Camille,Rammus,Zoe,Ezreal,Leona","Fiora,Graves,Orianna,Tristana,Thresh",2020-10-11 05:08:08
15m 36s,,Victory,na,"Shen,Lee Sin,Ryze,Kalista,Thresh","Akali,Nidalee,Lucian,Caitlyn,Morgana",2020-10-09 04:25:12
15m 55s,,Victory,na,"Aatrox,Graves,Riven,Veigar,Rakan","Irelia,Lillia,Syndra,Samira,Thresh",2020-10-06 12:44:50
15m 55s,,Victory,na,"Jayce,Ezreal,Fizz,Miss Fortune,Karma","Yone,Gragas,Shen,Caitlyn,Lux",2020-10-06 11:57:21
27m 49s,,Defeat,na,"Camille,Lillia,Viktor,Ezreal,Rakan","Lucian,Graves,Annie,Rumble,Leona",2020-10-11 08:05:16
27m 49s,,Defeat,na,"Jax,Lee Sin,Rumble,Ezreal,Yuumi","Poppy,Nidalee,Lucian,Tristana,Alistar",2020-10-11 07:11:59
45m 17s,,Defeat,na,"Gragas,Graves,Ekko,Senna,Leona","Renekton,Kha'Zix,Annie,Swain,Alistar",2020-10-15 09:37:56
45m 17s,,Defeat,na,"Camille,Graves,Ziggs,Jhin,Morgana","Jax,Nidalee,Pyke,Swain,Pantheon",2020-10-15 08:52:28
24m 37s,,Victory,na,"Malphite,Kindred,Ziggs,Samira,Sett","Jax,Gragas,Qiyana,Swain,Alistar",2020-10-16 11:12:39
15m 55s,,Defeat,na,"Fiora,Nidalee,Vladimir,Samira,Rakan","Olaf,Lee Sin,Akali,Kai'Sa,Leona",2020-10-05 15:31:23
15m 55s,,Defeat,na,"Shen,Jarvan IV,Ahri,Aphelios,Blitzcrank","Mordekaiser,Nidalee,Talon,Jhin,Leona",2020-10-05 14:30:37
27m 49s,,Defeat,na,"Riven,Nidalee,Ekko,Vayne,Sona","Camille,Kha'Zix,Rumble,Ezreal,Yuumi",2020-10-10 18:58:54
45m 17s,,Defeat,na,"Ornn,Graves,Lucian,Swain,Pyke","Akali,Lee Sin,Twisted Fate,Ezreal,Taric",2020-10-14 08:45:27
45m 17s,,Defeat,na,"Jayce,Graves,Syndra,Ashe,Thresh","Ornn,Nidalee,Rumble,Swain,Alistar",2020-10-10 09:13:29
24m 37s,,Defeat,na,"Ornn,Taliyah,Lucian,Samira,Pantheon","Sion,Kindred,Annie,Ezreal,Leona",2020-10-16 10:28:53
24m 37s,,Defeat,na,"Samira,Ekko,Graves,Xayah,Rakan","Renekton,Nidalee,Aurelion Sol,Senna,Tahm Kench",2020-10-16 09:25:25
15m 32s,,Defeat,na,"Camille,Volibear,Galio,Ashe,Blitzcrank","Fiora,Kindred,Sylas,Miss Fortune,Thresh",2020-10-16 07:04:49
15m 55s,,Defeat,na,"Renekton,Rumble,Akali,Caitlyn,Morgana","Camille,Lillia,Lulu,Senna,Pantheon",2020-10-05 13:38:14
15m 55s,,Victory,na,"Lucian,Nidalee,Cassiopeia,Kai'Sa,Pantheon","Jayce,Vi,Akali,Ashe,Taric",2020-10-05 13:03:00
45m 17s,,Defeat,na,"Renekton,Graves,Sylas,Swain,Alistar","Camille,Trundle,Syndra,Vayne,Janna",2020-10-10 08:27:27
45m 17s,,Defeat,na,"Zed,Nidalee,Ornn,Ashe,Janna","Shen,Kindred,Galio,Swain,Alistar",2020-10-10 05:02:20
24m 37s,,Victory,na,"Fiora,Lee Sin,Aurelion Sol,Ezreal,Karma","Renekton,Nidalee,Qiyana,Samira,Pantheon",2020-10-16 08:55:42
15m 32s,,Defeat,na,"Akali,Graves,Zed,Cassiopeia,Thresh","Teemo,Lee Sin,Vladimir,Miss Fortune,Galio",2020-10-16 06:37:18
15m 32s,,Defeat,na,"Camille,Nidalee,Sylas,Ashe,Pantheon","Riven,Graves,Orianna,Senna,Thresh",2020-10-16 05:58:42
15m 55s,,Victory,na,"Akali,Kayn,Twisted Fate,Jhin,Pantheon","Irelia,Nunu & Willump,Syndra,Caitlyn,Morgana",2020-10-05 12:30:51
29m 35s,,Defeat,na,"Wukong,Graves,Annie,Ashe,Tahm Kench","Aatrox,Lee Sin,Katarina,Senna,Pantheon",2020-10-15 15:49:09
45m 17s,,Defeat,na,"Renekton,Ekko,Sylas,Vayne,Pantheon","Jayce,Graves,Galio,Swain,Thresh",2020-10-10 04:37:12
15m 32s,,Defeat,na,"Fiora,Hecarim,Twisted Fate,Draven,Bard","Poppy,Nidalee,Azir,Senna,Sett",2020-10-16 04:50:39
29m 35s,,Defeat,na,"Lucian,Lillia,Sylas,Samira,Lulu","Tryndamere,Kindred,Orianna,Senna,Leona",2020-10-15 14:40:46
45m 17s,,Defeat,na,"Shen,Gragas,Qiyana,Swain,Pantheon","Malphite,Zac,Rumble,Ezreal,Thresh",2020-10-08 11:57:05
45m 17s,,Defeat,na,"Tryndamere,Kha'Zix,Rumble,Ashe,Tahm Kench","Shen,Olaf,Orianna,Swain,Pantheon",2020-10-08 09:29:15
15m 32s,,Defeat,na,"Irelia,Lillia,Sylas,Jinx,Lulu","Annie,Hecarim,Yone,Senna,Leona",2020-10-16 04:18:54
